insecticide,surface,repnum,total mosquitoes,filename,num_mos,month,strain,hours,mort_pcent,miscount,species,resistance
control,mud,3,8,results for 3 month post spray/Fumoz 20 jan 17.xlsx,8,3,fumoz,48,0,0,An. funestus,resistant
deltamethrin,mud,1,10,results for 3 month post spray/Fumoz 20 jan 17.xlsx,10,3,fumoz,48,0,0,An. funestus,resistant
deltamethrin,mud,2,10,results for 3 month post spray/Fumoz 20 jan 17.xlsx,10,3,fumoz,48,0,0,An. funestus,resistant
deltamethrin,mud,3,8,results for 3 month post spray/Fumoz 20 jan 17.xlsx,8,3,fumoz,48,0,0,An. funestus,resistant
control,wood,1,9,results for 3 month post spray/kISUMU 18 jan 17.xlsx,9,3,kisumu,48,0,0,An. gambiae,susceptible
control,wood,2,12,results for 3 month post spray/kISUMU 18 jan 17.xlsx,12,3,kisumu,48,8.333333333,0,An. gambiae,susceptible
control,wood,3,12,results for 3 month post spray/kISUMU 18 jan 17.xlsx,12,3,kisumu,48,8.333333333,0,An. gambiae,susceptible
deltamethrin,wood,1,11,results for 3 month post spray/kISUMU 18 jan 17.xlsx,11,3,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,wood,2,9,results for 3 month post spray/kISUMU 18 jan 17.xlsx,9,3,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,wood,3,11,results for 3 month post spray/kISUMU 18 jan 17.xlsx,11,3,kisumu,48,100,0,An. gambiae,susceptible
control,cement,1,11,results for 3 month post spray/kISUMU 18 jan 17.xlsx,11,3,kisumu,48,0,0,An. gambiae,susceptible
control,cement,2,10,results for 3 month post spray/kISUMU 18 jan 17.xlsx,10,3,kisumu,48,10,0,An. gambiae,susceptible
control,cement,3,10,results for 3 month post spray/kISUMU 18 jan 17.xlsx,10,3,kisumu,48,0,0,An. gambiae,susceptible
deltamethrin,cement,1,9,results for 3 month post spray/kISUMU 18 jan 17.xlsx,9,3,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,cement,2,10,results for 3 month post spray/kISUMU 18 jan 17.xlsx,10,3,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,cement,3,10,results for 3 month post spray/kISUMU 18 jan 17.xlsx,10,3,kisumu,48,100,0,An. gambiae,susceptible
control,mud,1,10,results for 3 month post spray/kISUMU 18 jan 17.xlsx,10,3,kisumu,48,20,0,An. gambiae,susceptible
control,mud,2,11,results for 3 month post spray/kISUMU 18 jan 17.xlsx,11,3,kisumu,48,9.090909091,0,An. gambiae,susceptible
control,mud,3,10,results for 3 month post spray/kISUMU 18 jan 17.xlsx,10,3,kisumu,48,0,0,An. gambiae,susceptible
deltamethrin,mud,1,8,results for 3 month post spray/kISUMU 18 jan 17.xlsx,8,3,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,mud,2,8,results for 3 month post spray/kISUMU 18 jan 17.xlsx,8,3,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,mud,3,9,results for 3 month post spray/kISUMU 18 jan 17.xlsx,9,3,kisumu,48,100,0,An. gambiae,susceptible
control,wood,1,10,results for 3 month post spray/new orleans 16th jan 17.xlsx,10,3,orleans,48,0,0,A. aegypti,susceptible
control,wood,2,9,results for 3 month post spray/new orleans 16th jan 17.xlsx,9,3,orleans,48,0,0,A. aegypti,susceptible
control,wood,3,7,results for 3 month post spray/new orleans 16th jan 17.xlsx,7,3,orleans,48,0,0,A. aegypti,susceptible
deltamethrin,wood,1,9,results for 3 month post spray/new orleans 16th jan 17.xlsx,9,3,orleans,48,100,0,A. aegypti,susceptible
deltamethrin,wood,2,9,results for 3 month post spray/new orleans 16th jan 17.xlsx,9,3,orleans,48,100,0,A. aegypti,susceptible
deltamethrin,wood,3,8,results for 3 month post spray/new orleans 16th jan 17.xlsx,8,3,orleans,48,87.5,0,A. aegypti,susceptible
control,cement,1,7,results for 3 month post spray/new orleans 16th jan 17.xlsx,7,3,orleans,48,0,0,A. aegypti,susceptible
control,cement,2,9,results for 3 month post spray/new orleans 16th jan 17.xlsx,9,3,orleans,48,0,0,A. aegypti,susceptible
control,cement,3,10,results for 3 month post spray/new orleans 16th jan 17.xlsx,10,3,orleans,48,0,0,A. aegypti,susceptible
deltamethrin,cement,1,11,results for 3 month post spray/new orleans 16th jan 17.xlsx,11,3,orleans,48,90.90909091,0,A. aegypti,susceptible
deltamethrin,cement,2,9,results for 3 month post spray/new orleans 16th jan 17.xlsx,9,3,orleans,48,100,0,A. aegypti,susceptible
deltamethrin,cement,3,11,results for 3 month post spray/new orleans 16th jan 17.xlsx,11,3,orleans,48,81.81818182,0,A. aegypti,susceptible
control,mud,1,10,results for 3 month post spray/new orleans 16th jan 17.xlsx,10,3,orleans,48,0,0,A. aegypti,susceptible
control,mud,2,11,results for 3 month post spray/new orleans 16th jan 17.xlsx,11,3,orleans,48,9.090909091,0,A. aegypti,susceptible
control,mud,3,10,results for 3 month post spray/new orleans 16th jan 17.xlsx,10,3,orleans,48,0,0,A. aegypti,susceptible
deltamethrin,mud,1,8,results for 3 month post spray/new orleans 16th jan 17.xlsx,8,3,orleans,48,100,0,A. aegypti,susceptible
deltamethrin,mud,2,10,results for 3 month post spray/new orleans 16th jan 17.xlsx,10,3,orleans,48,100,0,A. aegypti,susceptible
deltamethrin,mud,3,9,results for 3 month post spray/new orleans 16th jan 17.xlsx,9,3,orleans,48,100,0,A. aegypti,susceptible
control,wood,1,11,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,11,3,vk7,48,0,0,An. gambiae,resistant
control,wood,2,10,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,10,3,vk7,48,0,0,An. gambiae,resistant
control,wood,3,11,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,11,3,vk7,48,0,0,An. gambiae,resistant
deltamethrin,wood,1,11,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,11,3,vk7,48,9.090909091,0,An. gambiae,resistant
deltamethrin,wood,2,10,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,10,3,vk7,48,10,0,An. gambiae,resistant
deltamethrin,wood,3,10,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,10,3,vk7,48,10,0,An. gambiae,resistant
control,cement,1,10,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,10,3,vk7,48,0,0,An. gambiae,resistant
control,cement,2,12,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,12,3,vk7,48,0,0,An. gambiae,resistant
control,cement,3,11,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,11,3,vk7,48,0,0,An. gambiae,resistant
deltamethrin,cement,1,11,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,11,3,vk7,48,9.090909091,0,An. gambiae,resistant
deltamethrin,cement,2,10,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,10,3,vk7,48,0,0,An. gambiae,resistant
deltamethrin,cement,3,12,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,12,3,vk7,48,0,0,An. gambiae,resistant
control,mud,1,11,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,11,3,vk7,48,18.18181818,0,An. gambiae,resistant
control,mud,2,11,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,11,3,vk7,48,27.27272727,0,An. gambiae,resistant
control,mud,3,11,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,11,3,vk7,48,0,0,An. gambiae,resistant
deltamethrin,mud,1,9,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,9,3,vk7,48,0,0,An. gambiae,resistant
deltamethrin,mud,2,11,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,11,3,vk7,48,0,0,An. gambiae,resistant
deltamethrin,mud,3,12,results for 3 month post spray/VK7 2014 18 jan 17.xlsx,12,3,vk7,48,0,0,An. gambiae,resistant
control,wood,1,9,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,9,5,cayman,48,0,0,A. aegypti,resistant
control,wood,2,10,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,10,5,cayman,48,0,0,A. aegypti,resistant
control,wood,3,12,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,12,5,cayman,48,0,0,A. aegypti,resistant
deltamethrin,wood,1,9,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,9,5,cayman,48,33.33333333,0,A. aegypti,resistant
deltamethrin,wood,2,12,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,12,5,cayman,48,0,0,A. aegypti,resistant
deltamethrin,wood,3,9,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,9,5,cayman,48,11.11111111,0,A. aegypti,resistant
control,cement,1,12,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,12,5,cayman,48,50,0,A. aegypti,resistant
control,cement,2,4,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,4,5,cayman,48,0,0,A. aegypti,resistant
control,cement,3,9,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,9,5,cayman,48,0,0,A. aegypti,resistant
deltamethrin,cement,1,10,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,10,5,cayman,48,40,0,A. aegypti,resistant
deltamethrin,cement,2,10,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,10,5,cayman,48,0,0,A. aegypti,resistant
deltamethrin,cement,3,11,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,11,5,cayman,48,27.27272727,0,A. aegypti,resistant
control,mud,1,11,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,11,5,cayman,48,0,0,A. aegypti,resistant
control,mud,2,12,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,12,5,cayman,48,0,0,A. aegypti,resistant
control,mud,3,10,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,10,5,cayman,48,0,0,A. aegypti,resistant
deltamethrin,mud,1,9,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,9,5,cayman,48,0,0,A. aegypti,resistant
deltamethrin,mud,2,11,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,11,5,cayman,48,0,0,A. aegypti,resistant
deltamethrin,mud,3,9,Results for 5 months post spray/5 months results project 15b Cayman.xlsx,9,5,cayman,48,0,0,A. aegypti,resistant
control,wood,1,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,10,0,An. funestus,susceptible
control,wood,2,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,10,0,An. funestus,susceptible
control,wood,3,9,Results for 5 months post spray/5 months results project 15b Fang.xlsx,9,5,fang,48,33.33333333,0,An. funestus,susceptible
deltamethrin,wood,1,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,100,0,An. funestus,susceptible
deltamethrin,wood,2,8,Results for 5 months post spray/5 months results project 15b Fang.xlsx,8,5,fang,48,100,0,An. funestus,susceptible
deltamethrin,wood,3,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,100,0,An. funestus,susceptible
control,cement,1,9,Results for 5 months post spray/5 months results project 15b Fang.xlsx,9,5,fang,48,22.22222222,0,An. funestus,susceptible
control,cement,2,11,Results for 5 months post spray/5 months results project 15b Fang.xlsx,11,5,fang,48,9.090909091,0,An. funestus,susceptible
control,cement,3,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,0,0,An. funestus,susceptible
deltamethrin,cement,1,11,Results for 5 months post spray/5 months results project 15b Fang.xlsx,11,5,fang,48,100,0,An. funestus,susceptible
deltamethrin,cement,2,11,Results for 5 months post spray/5 months results project 15b Fang.xlsx,11,5,fang,48,100,0,An. funestus,susceptible
deltamethrin,cement,3,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,100,0,An. funestus,susceptible
control,mud,1,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,30,0,An. funestus,susceptible
control,mud,2,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,0,0,An. funestus,susceptible
control,mud,3,9,Results for 5 months post spray/5 months results project 15b Fang.xlsx,9,5,fang,48,11.11111111,0,An. funestus,susceptible
deltamethrin,mud,1,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,100,0,An. funestus,susceptible
deltamethrin,mud,2,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,100,0,An. funestus,susceptible
deltamethrin,mud,3,10,Results for 5 months post spray/5 months results project 15b Fang.xlsx,10,5,fang,48,100,0,An. funestus,susceptible
control,wood,1,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
control,wood,2,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
control,wood,3,9,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,9,5,fumoz,48,0,0,An. funestus,resistant
deltamethrin,wood,1,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,10,0,An. funestus,resistant
deltamethrin,wood,2,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
deltamethrin,wood,3,9,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,9,5,fumoz,48,11.11111111,0,An. funestus,resistant
control,cement,1,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
control,cement,2,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,20,0,An. funestus,resistant
control,cement,3,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
deltamethrin,cement,1,11,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,11,5,fumoz,48,36.36363636,0,An. funestus,resistant
deltamethrin,cement,2,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,10,0,An. funestus,resistant
deltamethrin,cement,3,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
control,mud,1,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
control,mud,2,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
control,mud,3,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
deltamethrin,mud,1,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,10,0,An. funestus,resistant
deltamethrin,mud,2,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
deltamethrin,mud,3,10,Results for 5 months post spray/5 months results project 15b FuMoz.xlsx,10,5,fumoz,48,0,0,An. funestus,resistant
control,wood,1,10,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,10,5,kisumu,48,20,0,An. gambiae,susceptible
control,wood,2,11,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,11,5,kisumu,48,0,0,An. gambiae,susceptible
control,wood,3,10,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,10,5,kisumu,48,20,0,An. gambiae,susceptible
deltamethrin,wood,1,9,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,9,5,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,wood,2,9,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,9,5,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,wood,3,11,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,11,5,kisumu,48,100,0,An. gambiae,susceptible
control,cement,1,11,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,11,5,kisumu,48,0,0,An. gambiae,susceptible
control,cement,2,8,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,8,5,kisumu,48,12.5,0,An. gambiae,susceptible
control,cement,3,11,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,11,5,kisumu,48,9.090909091,0,An. gambiae,susceptible
deltamethrin,cement,1,10,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,10,5,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,cement,2,11,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,11,5,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,cement,3,11,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,11,5,kisumu,48,100,0,An. gambiae,susceptible
control,mud,1,11,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,11,5,kisumu,48,0,0,An. gambiae,susceptible
control,mud,2,10,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,10,5,kisumu,48,0,0,An. gambiae,susceptible
control,mud,3,11,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,11,5,kisumu,48,0,0,An. gambiae,susceptible
deltamethrin,mud,1,9,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,9,5,kisumu,48,100,0,An. gambiae,susceptible
deltamethrin,mud,2,11,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,11,5,kisumu,48,90.90909091,0,An. gambiae,susceptible
deltamethrin,mud,3,9,Results for 5 months post spray/5 months results project 15b Kisumu.xlsx,9,5,kisumu,48,100,0,An. gambiae,susceptible
control,wood,1,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,0,0,A. aegypti,susceptible
control,wood,2,11,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,11,5,orleans,48,27.27272727,0,A. aegypti,susceptible
control,wood,3,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,10,0,A. aegypti,susceptible
deltamethrin,wood,1,14,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,14,5,orleans,48,100,1,A. aegypti,susceptible
deltamethrin,wood,2,11,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,11,5,orleans,48,100,0,A. aegypti,susceptible
deltamethrin,wood,3,12,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,12,5,orleans,48,100,0,A. aegypti,susceptible
control,cement,1,13,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,13,5,orleans,48,0,0,A. aegypti,susceptible
control,cement,2,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,10,0,A. aegypti,susceptible
control,cement,3,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,10,0,A. aegypti,susceptible
deltamethrin,cement,1,13,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,13,5,orleans,48,76.92307692,0,A. aegypti,susceptible
deltamethrin,cement,2,14,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,14,5,orleans,48,100,0,A. aegypti,susceptible
deltamethrin,cement,3,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,90,0,A. aegypti,susceptible
control,mud,1,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,0,0,A. aegypti,susceptible
control,mud,2,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,0,0,A. aegypti,susceptible
control,mud,3,9,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,9,5,orleans,48,0,0,A. aegypti,susceptible
deltamethrin,mud,1,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,100,0,A. aegypti,susceptible
deltamethrin,mud,2,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,100,0,A. aegypti,susceptible
deltamethrin,mud,3,10,Results for 5 months post spray/5 months results project 15b New Orleans.xlsx,10,5,orleans,48,100,0,A. aegypti,susceptible
control,wood,1,1,Results for 5 months post spray/5 months results project 15b VK7.xlsx,1,5,vk7,48,0,0,An. gambiae,resistant
control,wood,2,11,Results for 5 months post spray/5 months results project 15b VK7.xlsx,11,5,vk7,48,9.090909091,0,An. gambiae,resistant
